"ano","mes","cidade","quantidade.assessor"
"2013","12","Bayeux",9
"2013","12","Desterro",9
"2013","05","Bayeux",8
"2013","06","Bayeux",8
"2013","06","Jacaraú",8
"2013","07","Bayeux",8
"2013","07","Campina Grande",8
"2013","08","Jacaraú",8
"2013","09","Jacaraú",8
"2013","12","Arara",8
"2013","01","Maturéia",7
"2013","01","Pitimbu",7
"2013","01","Santa Cecília",7
"2013","02","Jacaraú",7
"2013","02","Maturéia",7
"2013","02","Pitimbu",7
"2013","02","Santa Cecília",7
"2013","03","Jacaraú",7
"2013","03","Maturéia",7
"2013","03","Pitimbu",7
"2013","03","Santa Cecília",7
"2013","04","Jacaraú",7
"2013","04","Maturéia",7
"2013","04","Pitimbu",7
"2013","04","Santa Cecília",7
"2013","05","Jacaraú",7
"2013","05","Maturéia",7
"2013","05","Pitimbu",7
"2013","05","Santa Cecília",7
"2013","06","Maturéia",7
"2013","06","Pitimbu",7
"2013","06","Santa Cecília",7
"2013","07","Arara",7
"2013","07","Maturéia",7
"2013","07","Pitimbu",7
"2013","07","Santa Cecília",7
"2013","08","Arara",7
"2013","08","Boqueirão",7
"2013","08","Maturéia",7
"2013","08","Pitimbu",7
"2013","08","Santa Cecília",7
"2013","09","Arara",7
"2013","09","Maturéia",7
"2013","09","Pitimbu",7
"2013","09","Santa Cecília",7
"2013","10","Arara",7
"2013","10","Jacaraú",7
"2013","10","Maturéia",7
"2013","10","Pitimbu",7
"2013","10","Santa Cecília",7
"2013","11","Arara",7
"2013","11","Jacaraú",7
"2013","11","Maturéia",7
"2013","11","Pitimbu",7
"2013","11","Santa Cecília",7
"2013","12","Campina Grande",7
"2013","12","Maturéia",7
"2013","12","Pitimbu",7
"2013","12","Santa Cecília",7
"2013","01","Boqueirão",6
"2013","01","Pedro Régis",6
"2013","02","Boqueirão",6
"2013","02","Lucena",6
"2013","02","Mulungu",6
"2013","02","Pedro Régis",6
"2013","02","Serra da Raiz",6
"2013","03","Boqueirão",6
"2013","03","Lucena",6
"2013","03","Mulungu",6
"2013","03","Pedro Régis",6
"2013","03","Serra da Raiz",6
"2013","04","Boqueirão",6
"2013","04","Lucena",6
"2013","04","Mulungu",6
"2013","04","Pedro Régis",6
"2013","04","Serra da Raiz",6
"2013","05","Boqueirão",6
"2013","05","Lucena",6
"2013","05","Mulungu",6
"2013","05","Pedro Régis",6
"2013","05","Serra da Raiz",6
"2013","05","Solânea",6
"2013","06","Arara",6
"2013","06","Boqueirão",6
"2013","06","Lucena",6
"2013","06","Mulungu",6
"2013","06","Pedro Régis",6
"2013","06","Serra da Raiz",6
"2013","06","Solânea",6
"2013","07","Bananeiras",6
"2013","07","Boqueirão",6
"2013","07","Lucena",6
"2013","07","Mulungu",6
"2013","07","Pedro Régis",6
"2013","07","Serra da Raiz",6
"2013","07","Solânea",6
"2013","08","Bananeiras",6
"2013","08","Lucena",6
"2013","08","Mulungu",6
"2013","08","Pedro Régis",6
"2013","08","Serra da Raiz",6
"2013","08","Solânea",6
"2013","09","Bananeiras",6
"2013","09","Boqueirão",6
"2013","09","Lucena",6
"2013","09","Mulungu",6
"2013","09","Pedro Régis",6
"2013","09","Serra da Raiz",6
"2013","09","Solânea",6
"2013","10","Bananeiras",6
"2013","10","Boqueirão",6
"2013","10","Campina Grande",6
"2013","10","Lucena",6
"2013","10","Mulungu",6
"2013","10","Pedro Régis",6
"2013","10","Serra da Raiz",6
"2013","10","Solânea",6
"2013","11","Bananeiras",6
"2013","11","Boqueirão",6
"2013","11","Lucena",6
"2013","11","Mulungu",6
"2013","11","Pedro Régis",6
"2013","11","Serra da Raiz",6
"2013","11","Solânea",6
"2013","12","Boqueirão",6
"2013","12","Lucena",6
"2013","12","Mulungu",6
"2013","12","Pedro Régis",6
"2013","01","Cajazeiras",5
"2013","01","Jacaraú",5
"2013","01","Logradouro",5
"2013","01","Lucena",5
"2013","01","Mulungu",5
"2013","02","Arara",5
"2013","02","Cajazeiras",5
"2013","02","Juripiranga",5
"2013","02","Logradouro",5
"2013","02","Solânea",5
"2013","03","Arara",5
"2013","03","Cajazeiras",5
"2013","03","Juazeirinho",5
"2013","03","Logradouro",5
"2013","03","Solânea",5
"2013","04","Arara",5
"2013","04","Cajazeiras",5
"2013","04","Itatuba",5
"2013","04","Juazeirinho",5
"2013","04","Logradouro",5
"2013","04","Picuí",5
"2013","04","Serra Branca",5
"2013","04","Solânea",5
"2013","05","Arara",5
"2013","05","Cajazeiras",5
"2013","05","Itatuba",5
"2013","05","Juazeirinho",5
"2013","05","Logradouro",5
"2013","05","Picuí",5
"2013","05","Serra Branca",5
"2013","06","Cajazeiras",5
"2013","06","Itatuba",5
"2013","06","Juazeirinho",5
"2013","06","Juripiranga",5
"2013","06","Logradouro",5
"2013","06","Picuí",5
"2013","06","Serra Branca",5
"2013","07","Cajazeiras",5
"2013","07","Itatuba",5
"2013","07","Juazeirinho",5
"2013","07","Juripiranga",5
"2013","07","Logradouro",5
"2013","07","Serra Branca",5
"2013","08","Cajazeiras",5
"2013","08","Itatuba",5
"2013","08","Juazeirinho",5
"2013","08","Juripiranga",5
"2013","08","Logradouro",5
"2013","08","Serra Branca",5
"2013","09","Cajazeiras",5
"2013","09","Campina Grande",5
"2013","09","Itatuba",5
"2013","09","Juazeirinho",5
"2013","09","Juripiranga",5
"2013","09","Logradouro",5
"2013","09","Serra Branca",5
"2013","10","Cajazeiras",5
"2013","10","Itatuba",5
"2013","10","Juazeirinho",5
"2013","10","Juripiranga",5
"2013","10","Logradouro",5
"2013","10","Serra Branca",5
"2013","11","Itatuba",5
"2013","11","Juazeirinho",5
"2013","11","Juripiranga",5
"2013","11","Logradouro",5
"2013","11","Serra Branca",5
"2013","12","Cajazeiras",5
"2013","12","Itaporanga",5
"2013","12","Itatuba",5
"2013","12","Juazeirinho",5
"2013","12","Juripiranga",5
"2013","12","Logradouro",5
"2013","12","Serra Branca",5
"2013","12","Serra da Raiz",5
"2013","01","Capim",4
"2013","01","Itatuba",4
"2013","01","Juazeirinho",4
"2013","01","Pilõezinhos",4
"2013","01","São José do Bonfim",4
"2013","01","Serra Branca",4
"2013","02","Capim",4
"2013","02","Itatuba",4
"2013","02","Juazeirinho",4
"2013","02","Pilõezinhos",4
"2013","02","Santo André",4
"2013","02","São José do Bonfim",4
"2013","02","Serra Branca",4
"2013","03","Capim",4
"2013","03","Itatuba",4
"2013","03","Juripiranga",4
"2013","03","Picuí",4
"2013","03","Santo André",4
"2013","03","São José do Bonfim",4
"2013","03","Serra Branca",4
"2013","04","Capim",4
"2013","04","Juripiranga",4
"2013","04","Santo André",4
"2013","04","São José do Bonfim",4
"2013","04","São José dos Cordeiros",4
"2013","05","Capim",4
"2013","05","Juripiranga",4
"2013","05","Santo André",4
"2013","05","São José do Bonfim",4
"2013","05","São José dos Cordeiros",4
"2013","06","Bananeiras",4
"2013","06","Capim",4
"2013","06","Santo André",4
"2013","06","São José do Bonfim",4
"2013","06","São José dos Cordeiros",4
"2013","07","Alagoa Grande",4
"2013","07","Capim",4
"2013","07","Santo André",4
"2013","07","São José do Bonfim",4
"2013","07","São José dos Cordeiros",4
"2013","08","Alagoa Grande",4
"2013","08","Capim",4
"2013","08","Santo André",4
"2013","08","São José do Bonfim",4
"2013","08","São José dos Cordeiros",4
"2013","09","Alagoa Grande",4
"2013","09","Capim",4
"2013","09","Santo André",4
"2013","09","São José do Bonfim",4
"2013","09","São José dos Cordeiros",4
"2013","10","Alagoa Grande",4
"2013","10","Capim",4
"2013","10","Santo André",4
"2013","10","São José do Bonfim",4
"2013","10","São José dos Cordeiros",4
"2013","11","Alagoa Grande",4
"2013","11","Campina Grande",4
"2013","11","Capim",4
"2013","11","Itaporanga",4
"2013","11","Santo André",4
"2013","11","São José do Bonfim",4
"2013","11","São José dos Cordeiros",4
"2013","12","Alagoa Grande",4
"2013","12","Capim",4
"2013","12","Livramento",4
"2013","12","Santo André",4
"2013","12","São José do Bonfim",4
"2013","12","São José dos Cordeiros",4
"2013","12","Taperoá",4
"2013","01","Gurinhém",3
"2013","01","Juripiranga",3
"2013","01","Livramento",3
"2013","01","Monte Horebe",3
"2013","01","Nazarezinho",3
"2013","01","Pedra Branca",3
"2013","01","Santo André",3
"2013","01","São José de Caiana",3
"2013","02","Gurinhém",3
"2013","02","Livramento",3
"2013","02","Monte Horebe",3
"2013","02","Nazarezinho",3
"2013","02","Pedra Branca",3
"2013","02","São José de Caiana",3
"2013","02","Sousa",3
"2013","03","Cuitegi",3
"2013","03","Gurinhém",3
"2013","03","Livramento",3
"2013","03","Monte Horebe",3
"2013","03","Nazarezinho",3
"2013","03","Pedra Branca",3
"2013","03","São José de Caiana",3
"2013","03","São José dos Cordeiros",3
"2013","03","Sousa",3
"2013","04","Cuitegi",3
"2013","04","Gurinhém",3
"2013","04","Livramento",3
"2013","04","Nazarezinho",3
"2013","04","Pedra Branca",3
"2013","04","São José de Caiana",3
"2013","04","Serraria",3
"2013","04","Sousa",3
"2013","05","Alagoa Grande",3
"2013","05","Aparecida",3
"2013","05","Bananeiras",3
"2013","05","Cuitegi",3
"2013","05","Gurinhém",3
"2013","05","Livramento",3
"2013","05","Marcação",3
"2013","05","Nazarezinho",3
"2013","05","Pedra Branca",3
"2013","05","São José de Caiana",3
"2013","05","Serraria",3
"2013","05","Sousa",3
"2013","06","Alagoa Grande",3
"2013","06","Aparecida",3
"2013","06","Cuitegi",3
"2013","06","Gurinhém",3
"2013","06","Livramento",3
"2013","06","Marcação",3
"2013","06","Nazarezinho",3
"2013","06","Nova Olinda",3
"2013","06","Pedra Branca",3
"2013","06","Riachão do Bacamarte",3
"2013","06","São José de Caiana",3
"2013","06","Serraria",3
"2013","06","Sousa",3
"2013","07","Aparecida",3
"2013","07","Cuitegi",3
"2013","07","Gurinhém",3
"2013","07","Itaporanga",3
"2013","07","Livramento",3
"2013","07","Nazarezinho",3
"2013","07","Pedra Branca",3
"2013","07","Picuí",3
"2013","07","São José de Caiana",3
"2013","07","Serraria",3
"2013","07","Sousa",3
"2013","08","Aparecida",3
"2013","08","Cuitegi",3
"2013","08","Gurinhém",3
"2013","08","Itaporanga",3
"2013","08","Livramento",3
"2013","08","Nazarezinho",3
"2013","08","Pedra Branca",3
"2013","08","Picuí",3
"2013","08","São José de Caiana",3
"2013","08","Serraria",3
"2013","08","Sousa",3
"2013","09","Aparecida",3
"2013","09","Cuitegi",3
"2013","09","Gurinhém",3
"2013","09","Itaporanga",3
"2013","09","Livramento",3
"2013","09","Nazarezinho",3
"2013","09","Pedra Branca",3
"2013","09","Picuí",3
"2013","09","São José de Caiana",3
"2013","09","Serraria",3
"2013","09","Sousa",3
"2013","10","Aparecida",3
"2013","10","Cuitegi",3
"2013","10","Gurinhém",3
"2013","10","Itaporanga",3
"2013","10","Livramento",3
"2013","10","Marcação",3
"2013","10","Nazarezinho",3
"2013","10","Pedra Branca",3
"2013","10","São José de Caiana",3
"2013","10","Serraria",3
"2013","10","Sousa",3
"2013","11","Aparecida",3
"2013","11","Cuitegi",3
"2013","11","Gurinhém",3
"2013","11","Livramento",3
"2013","11","Nazarezinho",3
"2013","11","Pedra Branca",3
"2013","11","Picuí",3
"2013","11","São José de Caiana",3
"2013","11","Serraria",3
"2013","11","Sousa",3
"2013","12","Aparecida",3
"2013","12","Cuitegi",3
"2013","12","Gurinhém",3
"2013","12","Nazarezinho",3
"2013","12","Pedra Branca",3
"2013","12","Picuí",3
"2013","12","Pilões",3
"2013","12","São José de Caiana",3
"2013","12","Serraria",3
"2013","12","Sousa",3
"2013","01","Areia",2
"2013","01","Cabaceiras",2
"2013","01","Coxixola",2
"2013","01","Cuitegi",2
"2013","01","Juarez Távora",2
"2013","01","Marcação",2
"2013","01","Mogeiro",2
"2013","01","Patos",2
"2013","01","Pilar",2
"2013","01","Pilões",2
"2013","01","Pocinhos",2
"2013","01","Poço Dantas",2
"2013","01","Prata",2
"2013","01","Puxinanã",2
"2013","01","Quixabá",2
"2013","01","São Domingos do Cariri",2
"2013","01","Taperoá",2
"2013","02","Aparecida",2
"2013","02","Areia",2
"2013","02","Cabaceiras",2
"2013","02","Coxixola",2
"2013","02","Cuitegi",2
"2013","02","Curral de Cima",2
"2013","02","Dona Inês",2
"2013","02","Lagoa de Dentro",2
"2013","02","Marcação",2
"2013","02","Mogeiro",2
"2013","02","Patos",2
"2013","02","Pilar",2
"2013","02","Pilões",2
"2013","02","Pocinhos",2
"2013","02","Poço Dantas",2
"2013","02","Pombal",2
"2013","02","Prata",2
"2013","02","Puxinanã",2
"2013","02","Quixabá",2
"2013","02","São João do Cariri",2
"2013","02","São João do Tigre",2
"2013","02","São José dos Cordeiros",2
"2013","02","Serraria",2
"2013","02","Taperoá",2
"2013","02","Umbuzeiro",2
"2013","03","Alagoa Grande",2
"2013","03","Aparecida",2
"2013","03","Areia",2
"2013","03","Bananeiras",2
"2013","03","Cabaceiras",2
"2013","03","Coxixola",2
"2013","03","Curral de Cima",2
"2013","03","Dona Inês",2
"2013","03","Lagoa de Dentro",2
"2013","03","Marcação",2
"2013","03","Mogeiro",2
"2013","03","Pilar",2
"2013","03","Pilões",2
"2013","03","Pilõezinhos",2
"2013","03","Pocinhos",2
"2013","03","Poço Dantas",2
"2013","03","Pombal",2
"2013","03","Prata",2
"2013","03","Puxinanã",2
"2013","03","Quixabá",2
"2013","03","São João do Cariri",2
"2013","03","São João do Tigre",2
"2013","03","Serraria",2
"2013","03","Taperoá",2
"2013","03","Umbuzeiro",2
"2013","04","Alagoa Grande",2
"2013","04","Aparecida",2
"2013","04","Areia",2
"2013","04","Bananeiras",2
"2013","04","Cabaceiras",2
"2013","04","Coxixola",2
"2013","04","Curral de Cima",2
"2013","04","Dona Inês",2
"2013","04","Lagoa de Dentro",2
"2013","04","Marcação",2
"2013","04","Matinhas",2
"2013","04","Mogeiro",2
"2013","04","Monte Horebe",2
"2013","04","Pilar",2
"2013","04","Pilões",2
"2013","04","Pilõezinhos",2
"2013","04","Pocinhos",2
"2013","04","Poço Dantas",2
"2013","04","Pombal",2
"2013","04","Prata",2
"2013","04","Puxinanã",2
"2013","04","Quixabá",2
"2013","04","São Bento",2
"2013","04","São João do Cariri",2
"2013","04","São João do Tigre",2
"2013","04","Taperoá",2
"2013","04","Umbuzeiro",2
"2013","05","Areia",2
"2013","05","Cabaceiras",2
"2013","05","Coxixola",2
"2013","05","Curral de Cima",2
"2013","05","Dona Inês",2
"2013","05","Ingá",2
"2013","05","Lagoa de Dentro",2
"2013","05","Massaranduba",2
"2013","05","Matinhas",2
"2013","05","Mogeiro",2
"2013","05","Monte Horebe",2
"2013","05","Pilar",2
"2013","05","Pilões",2
"2013","05","Pilõezinhos",2
"2013","05","Pocinhos",2
"2013","05","Poço Dantas",2
"2013","05","Poço de José de Moura",2
"2013","05","Pombal",2
"2013","05","Prata",2
"2013","05","Puxinanã",2
"2013","05","Quixabá",2
"2013","05","Riacho de Santo Antônio",2
"2013","05","São Bento",2
"2013","05","São João do Cariri",2
"2013","05","São João do Tigre",2
"2013","05","Taperoá",2
"2013","05","Umbuzeiro",2
"2013","06","Areia",2
"2013","06","Cabaceiras",2
"2013","06","Coxixola",2
"2013","06","Curral de Cima",2
"2013","06","Dona Inês",2
"2013","06","Ingá",2
"2013","06","Lagoa de Dentro",2
"2013","06","Massaranduba",2
"2013","06","Matinhas",2
"2013","06","Mogeiro",2
"2013","06","Monte Horebe",2
"2013","06","Pilar",2
"2013","06","Pilões",2
"2013","06","Pilõezinhos",2
"2013","06","Pocinhos",2
"2013","06","Poço Dantas",2
"2013","06","Pombal",2
"2013","06","Prata",2
"2013","06","Puxinanã",2
"2013","06","Quixabá",2
"2013","06","Riacho de Santo Antônio",2
"2013","06","São Bento",2
"2013","06","São João do Cariri",2
"2013","06","São João do Tigre",2
"2013","06","Taperoá",2
"2013","06","Umbuzeiro",2
"2013","07","Areia",2
"2013","07","Cabaceiras",2
"2013","07","Coxixola",2
"2013","07","Curral de Cima",2
"2013","07","Dona Inês",2
"2013","07","Ingá",2
"2013","07","Lagoa de Dentro",2
"2013","07","Marcação",2
"2013","07","Massaranduba",2
"2013","07","Matinhas",2
"2013","07","Mogeiro",2
"2013","07","Monte Horebe",2
"2013","07","Pilar",2
"2013","07","Pilões",2
"2013","07","Pilõezinhos",2
"2013","07","Pocinhos",2
"2013","07","Poço Dantas",2
"2013","07","Pombal",2
"2013","07","Prata",2
"2013","07","Puxinanã",2
"2013","07","Quixabá",2
"2013","07","Riachão do Bacamarte",2
"2013","07","Riacho de Santo Antônio",2
"2013","07","São Bento",2
"2013","07","São João do Cariri",2
"2013","07","São João do Tigre",2
"2013","07","Taperoá",2
"2013","07","Umbuzeiro",2
"2013","08","Areia",2
"2013","08","Cabaceiras",2
"2013","08","Coxixola",2
"2013","08","Curral de Cima",2
"2013","08","Dona Inês",2
"2013","08","Lagoa de Dentro",2
"2013","08","Marcação",2
"2013","08","Massaranduba",2
"2013","08","Matinhas",2
"2013","08","Mogeiro",2
"2013","08","Monte Horebe",2
"2013","08","Pilar",2
"2013","08","Pilões",2
"2013","08","Pilõezinhos",2
"2013","08","Pocinhos",2
"2013","08","Poço Dantas",2
"2013","08","Pombal",2
"2013","08","Prata",2
"2013","08","Puxinanã",2
"2013","08","Quixabá",2
"2013","08","Riachão do Bacamarte",2
"2013","08","Riacho de Santo Antônio",2
"2013","08","São Bento",2
"2013","08","São João do Cariri",2
"2013","08","São João do Tigre",2
"2013","08","Taperoá",2
"2013","08","Umbuzeiro",2
"2013","09","Areia",2
"2013","09","Cabaceiras",2
"2013","09","Coxixola",2
"2013","09","Curral de Cima",2
"2013","09","Dona Inês",2
"2013","09","Lagoa de Dentro",2
"2013","09","Marcação",2
"2013","09","Massaranduba",2
"2013","09","Matinhas",2
"2013","09","Mogeiro",2
"2013","09","Monte Horebe",2
"2013","09","Pilar",2
"2013","09","Pilõezinhos",2
"2013","09","Pocinhos",2
"2013","09","Poço Dantas",2
"2013","09","Pombal",2
"2013","09","Prata",2
"2013","09","Puxinanã",2
"2013","09","Quixabá",2
"2013","09","Riachão do Bacamarte",2
"2013","09","Riacho de Santo Antônio",2
"2013","09","São Bento",2
"2013","09","São João do Cariri",2
"2013","09","São João do Tigre",2
"2013","09","Taperoá",2
"2013","09","Umbuzeiro",2
"2013","10","Areia",2
"2013","10","Cabaceiras",2
"2013","10","Coxixola",2
"2013","10","Curral de Cima",2
"2013","10","Dona Inês",2
"2013","10","Lagoa de Dentro",2
"2013","10","Massaranduba",2
"2013","10","Matinhas",2
"2013","10","Mogeiro",2
"2013","10","Monte Horebe",2
"2013","10","Picuí",2
"2013","10","Pilar",2
"2013","10","Pilõezinhos",2
"2013","10","Pocinhos",2
"2013","10","Poço Dantas",2
"2013","10","Pombal",2
"2013","10","Prata",2
"2013","10","Puxinanã",2
"2013","10","Quixabá",2
"2013","10","Riachão do Bacamarte",2
"2013","10","Riacho de Santo Antônio",2
"2013","10","São Bento",2
"2013","10","São João do Cariri",2
"2013","10","São João do Tigre",2
"2013","10","Taperoá",2
"2013","10","Umbuzeiro",2
"2013","11","Areia",2
"2013","11","Cabaceiras",2
"2013","11","Coxixola",2
"2013","11","Curral de Cima",2
"2013","11","Dona Inês",2
"2013","11","Lagoa de Dentro",2
"2013","11","Lagoa Seca",2
"2013","11","Massaranduba",2
"2013","11","Mogeiro",2
"2013","11","Monte Horebe",2
"2013","11","Pilar",2
"2013","11","Pilõezinhos",2
"2013","11","Pocinhos",2
"2013","11","Poço Dantas",2
"2013","11","Pombal",2
"2013","11","Prata",2
"2013","11","Puxinanã",2
"2013","11","Quixabá",2
"2013","11","Riachão do Bacamarte",2
"2013","11","Riacho de Santo Antônio",2
"2013","11","São Bento",2
"2013","11","São João do Cariri",2
"2013","11","São João do Tigre",2
"2013","11","Taperoá",2
"2013","11","Umbuzeiro",2
"2013","12","Aguiar",2
"2013","12","Areia",2
"2013","12","Cabaceiras",2
"2013","12","Coxixola",2
"2013","12","Dona Inês",2
"2013","12","Jacaraú",2
"2013","12","Lagoa Seca",2
"2013","12","Massaranduba",2
"2013","12","Mogeiro",2
"2013","12","Monte Horebe",2
"2013","12","Pilar",2
"2013","12","Pilõezinhos",2
"2013","12","Poço Dantas",2
"2013","12","Pombal",2
"2013","12","Puxinanã",2
"2013","12","Quixabá",2
"2013","12","Riachão do Bacamarte",2
"2013","12","Riacho de Santo Antônio",2
"2013","12","São Bento",2
"2013","12","São João do Cariri",2
"2013","12","São João do Tigre",2
"2013","12","Umbuzeiro",2
"2013","01","Aguiar",1
"2013","01","Alagoa Nova",1
"2013","01","Arara",1
"2013","01","Bananeiras",1
"2013","01","Baraúna",1
"2013","01","Barra de Santa Rosa",1
"2013","01","Belém do Brejo do Cruz",1
"2013","01","Boa Ventura",1
"2013","01","Bom Jesus",1
"2013","01","Bom Sucesso",1
"2013","01","Caiçara",1
"2013","01","Camalaú",1
"2013","01","Caturité",1
"2013","01","Cuité de Mamanguape",1
"2013","01","Curral de Cima",1
"2013","01","Curral Velho",1
"2013","01","Diamante",1
"2013","01","Ibiara",1
"2013","01","Igaracy",1
"2013","01","Ingá",1
"2013","01","Joca Claudino",1
"2013","01","Lagoa Seca",1
"2013","01","Lastro",1
"2013","01","Mari",1
"2013","01","Nova Olinda",1
"2013","01","Nova Palmeira",1
"2013","01","Ouro Velho",1
"2013","01","Paulista",1
"2013","01","Poço de José de Moura",1
"2013","01","Pombal",1
"2013","01","Princesa Isabel",1
"2013","01","Riachão",1
"2013","01","Riachão do Bacamarte",1
"2013","01","São Bento",1
"2013","01","São João do Tigre",1
"2013","01","São José de Espinharas",1
"2013","01","São José de Princesa",1
"2013","01","Serraria",1
"2013","01","Triunfo",1
"2013","01","Uiraúna",1
"2013","02","Aguiar",1
"2013","02","Alagoa Nova",1
"2013","02","Alagoinha",1
"2013","02","Bananeiras",1
"2013","02","Baraúna",1
"2013","02","Barra de Santa Rosa",1
"2013","02","Belém do Brejo do Cruz",1
"2013","02","Boa Ventura",1
"2013","02","Bom Jesus",1
"2013","02","Bom Sucesso",1
"2013","02","Caiçara",1
"2013","02","Camalaú",1
"2013","02","Caturité",1
"2013","02","Cuité de Mamanguape",1
"2013","02","Curral Velho",1
"2013","02","Diamante",1
"2013","02","Emas",1
"2013","02","Ibiara",1
"2013","02","Ingá",1
"2013","02","Joca Claudino",1
"2013","02","Lagoa Seca",1
"2013","02","Lastro",1
"2013","02","Mari",1
"2013","02","Marizópolis",1
"2013","02","Matinhas",1
"2013","02","Nova Olinda",1
"2013","02","Nova Palmeira",1
"2013","02","Ouro Velho",1
"2013","02","Paulista",1
"2013","02","Picuí",1
"2013","02","Poço de José de Moura",1
"2013","02","Princesa Isabel",1
"2013","02","Riachão",1
"2013","02","Riachão do Bacamarte",1
"2013","02","Riacho de Santo Antônio",1
"2013","02","São Bento",1
"2013","02","São Domingos do Cariri",1
"2013","02","São José da Lagoa Tapada",1
"2013","02","São José de Espinharas",1
"2013","02","Triunfo",1
"2013","02","Uiraúna",1
"2013","03","Aguiar",1
"2013","03","Alagoa Nova",1
"2013","03","Alagoinha",1
"2013","03","Baraúna",1
"2013","03","Barra de Santa Rosa",1
"2013","03","Belém do Brejo do Cruz",1
"2013","03","Boa Ventura",1
"2013","03","Bom Jesus",1
"2013","03","Bom Sucesso",1
"2013","03","Caiçara",1
"2013","03","Camalaú",1
"2013","03","Caturité",1
"2013","03","Cuité de Mamanguape",1
"2013","03","Curral Velho",1
"2013","03","Diamante",1
"2013","03","Emas",1
"2013","03","Ibiara",1
"2013","03","Ingá",1
"2013","03","Joca Claudino",1
"2013","03","Lagoa Seca",1
"2013","03","Lastro",1
"2013","03","Mari",1
"2013","03","Marizópolis",1
"2013","03","Matinhas",1
"2013","03","Nova Floresta",1
"2013","03","Nova Olinda",1
"2013","03","Nova Palmeira",1
"2013","03","Ouro Velho",1
"2013","03","Patos",1
"2013","03","Paulista",1
"2013","03","Poço de José de Moura",1
"2013","03","Princesa Isabel",1
"2013","03","Riachão",1
"2013","03","Riachão do Bacamarte",1
"2013","03","Riacho de Santo Antônio",1
"2013","03","São Bento",1
"2013","03","São Domingos do Cariri",1
"2013","03","São José da Lagoa Tapada",1
"2013","03","São José de Espinharas",1
"2013","03","Sumé",1
"2013","03","Triunfo",1
"2013","03","Uiraúna",1
"2013","04","Aguiar",1
"2013","04","Alagoa Nova",1
"2013","04","Alagoinha",1
"2013","04","Baraúna",1
"2013","04","Barra de Santa Rosa",1
"2013","04","Belém do Brejo do Cruz",1
"2013","04","Boa Ventura",1
"2013","04","Bom Jesus",1
"2013","04","Bom Sucesso",1
"2013","04","Caiçara",1
"2013","04","Camalaú",1
"2013","04","Caturité",1
"2013","04","Cuité de Mamanguape",1
"2013","04","Curral Velho",1
"2013","04","Diamante",1
"2013","04","Emas",1
"2013","04","Ibiara",1
"2013","04","Ingá",1
"2013","04","Joca Claudino",1
"2013","04","Lagoa Seca",1
"2013","04","Lastro",1
"2013","04","Mari",1
"2013","04","Marizópolis",1
"2013","04","Nova Floresta",1
"2013","04","Nova Olinda",1
"2013","04","Nova Palmeira",1
"2013","04","Ouro Velho",1
"2013","04","Paulista",1
"2013","04","Poço de José de Moura",1
"2013","04","Princesa Isabel",1
"2013","04","Riachão",1
"2013","04","Riachão do Bacamarte",1
"2013","04","Riacho de Santo Antônio",1
"2013","04","São Domingos do Cariri",1
"2013","04","São José da Lagoa Tapada",1
"2013","04","São José de Espinharas",1
"2013","04","Sumé",1
"2013","04","Teixeira",1
"2013","04","Triunfo",1
"2013","04","Uiraúna",1
"2013","04","Zabelê",1
"2013","05","Aguiar",1
"2013","05","Alagoa Nova",1
"2013","05","Alagoinha",1
"2013","05","Baraúna",1
"2013","05","Barra de Santa Rosa",1
"2013","05","Belém do Brejo do Cruz",1
"2013","05","Boa Ventura",1
"2013","05","Bom Jesus",1
"2013","05","Bom Sucesso",1
"2013","05","Caiçara",1
"2013","05","Camalaú",1
"2013","05","Caturité",1
"2013","05","Cuité de Mamanguape",1
"2013","05","Curral Velho",1
"2013","05","Diamante",1
"2013","05","Emas",1
"2013","05","Ibiara",1
"2013","05","Joca Claudino",1
"2013","05","Lagoa Seca",1
"2013","05","Lastro",1
"2013","05","Mari",1
"2013","05","Marizópolis",1
"2013","05","Nova Floresta",1
"2013","05","Nova Olinda",1
"2013","05","Nova Palmeira",1
"2013","05","Ouro Velho",1
"2013","05","Paulista",1
"2013","05","Pedra Lavrada",1
"2013","05","Princesa Isabel",1
"2013","05","Riachão",1
"2013","05","Riachão do Bacamarte",1
"2013","05","São Domingos do Cariri",1
"2013","05","São José da Lagoa Tapada",1
"2013","05","São José de Espinharas",1
"2013","05","Sumé",1
"2013","05","Teixeira",1
"2013","05","Triunfo",1
"2013","05","Uiraúna",1
"2013","05","Zabelê",1
"2013","06","Aguiar",1
"2013","06","Alagoa Nova",1
"2013","06","Alagoinha",1
"2013","06","Baraúna",1
"2013","06","Barra de Santa Rosa",1
"2013","06","Belém do Brejo do Cruz",1
"2013","06","Boa Ventura",1
"2013","06","Bom Jesus",1
"2013","06","Bom Sucesso",1
"2013","06","Caiçara",1
"2013","06","Camalaú",1
"2013","06","Caturité",1
"2013","06","Curral Velho",1
"2013","06","Diamante",1
"2013","06","Emas",1
"2013","06","Ibiara",1
"2013","06","Joca Claudino",1
"2013","06","Lagoa Seca",1
"2013","06","Lastro",1
"2013","06","Mari",1
"2013","06","Marizópolis",1
"2013","06","Nova Floresta",1
"2013","06","Nova Palmeira",1
"2013","06","Ouro Velho",1
"2013","06","Paulista",1
"2013","06","Pedra Lavrada",1
"2013","06","Poço de José de Moura",1
"2013","06","Princesa Isabel",1
"2013","06","Riachão",1
"2013","06","São Domingos do Cariri",1
