"ano","mes","cidade","quantidade.secretario"
"2014","11","Montadas",1
"2014","11","Monteiro",1
"2014","11","Nova Floresta",1
"2014","11","Ouro Velho",1
"2014","11","Passagem",1
"2014","11","Patos",1
"2014","11","Paulista",1
"2014","11","Pedra Branca",1
"2014","11","Pedro Régis",1
"2014","11","Piancó",1
"2014","11","Pilões",1
"2014","11","Pirpirituba",1
"2014","11","Pitimbu",1
"2014","11","Pocinhos",1
"2014","11","Puxinanã",1
"2014","11","Remígio",1
"2014","11","Riachão",1
"2014","11","Riachão do Poço",1
"2014","11","Rio Tinto",1
"2014","11","Salgadinho",1
"2014","11","Santa Teresinha",1
"2014","11","São Bentinho",1
"2014","11","São Domingos",1
"2014","11","São Domingos do Cariri",1
"2014","11","São Francisco",1
"2014","11","São João do Cariri",1
"2014","11","São João do Rio do Peixe",1
"2014","11","São João do Tigre",1
"2014","11","São José de Caiana",1
"2014","11","São José de Piranhas",1
"2014","11","São José dos Cordeiros",1
"2014","11","São José dos Ramos",1
"2014","11","Serra Redonda",1
"2014","11","Sobrado",1
"2014","11","Solânea",1
"2014","11","Sousa",1
"2014","11","Taperoá",1
"2014","11","Tavares",1
"2014","11","Teixeira",1
"2014","11","Tenório",1
"2014","11","Triunfo",1
"2014","11","Umbuzeiro",1
"2014","11","Várzea",1
"2014","11","Vieirópolis",1
"2014","11","Vista Serrana",1
"2014","11","Zabelê",1
"2014","12","Alagoa Grande",1
"2014","12","Alagoinha",1
"2014","12","Algodão de Jandaíra",1
"2014","12","Arara",1
"2014","12","Areia",1
"2014","12","Areia de Baraúnas",1
"2014","12","Areial",1
"2014","12","Aroeiras",1
"2014","12","Barra de Santa Rosa",1
"2014","12","Barra de São Miguel",1
"2014","12","Belém do Brejo do Cruz",1
"2014","12","Bernardino Batista",1
"2014","12","Boa Vista",1
"2014","12","Bom Jesus",1
"2014","12","Bom Sucesso",1
"2014","12","Bonito de Santa Fé",1
"2014","12","Brejo dos Santos",1
"2014","12","Cabaceiras",1
"2014","12","Cachoeira dos Índios",1
"2014","12","Cajazeirinhas",1
"2014","12","Caldas Brandão",1
"2014","12","Camalaú",1
"2014","12","Capim",1
"2014","12","Casserengue",1
"2014","12","Catingueira",1
"2014","12","Condado",1
"2014","12","Congo",1
"2014","12","Coxixola",1
"2014","12","Cuité de Mamanguape",1
"2014","12","Cuitegi",1
"2014","12","Curral de Cima",1
"2014","12","Curral Velho",1
"2014","12","Dona Inês",1
"2014","12","Gurjão",1
"2014","12","Ibiara",1
"2014","12","Igaracy",1
"2014","12","Jericó",1
"2014","12","João Pessoa",1
"2014","12","Joca Claudino",1
"2014","12","Juazeirinho",1
"2014","12","Junco do Seridó",1
"2014","12","Lagoa",1
"2014","12","Lastro",1
"2014","12","Logradouro",1
"2014","12","Lucena",1
"2014","12","Mãe d'Água",1
"2014","12","Marcação",1
"2014","12","Marizópolis",1
"2014","12","Massaranduba",1
"2014","12","Mato Grosso",1
"2014","12","Maturéia",1
"2014","12","Mogeiro",1
"2014","12","Montadas",1
"2014","12","Monteiro",1
"2014","12","Nova Floresta",1
"2014","12","Nova Palmeira",1
"2014","12","Ouro Velho",1
"2014","12","Passagem",1
"2014","12","Patos",1
"2014","12","Pedra Branca",1
"2014","12","Pedro Régis",1
"2014","12","Piancó",1
"2014","12","Pirpirituba",1
"2014","12","Pitimbu",1
"2014","12","Puxinanã",1
"2014","12","Remígio",1
"2014","12","Riachão",1
"2014","12","Riachão do Poço",1
"2014","12","Rio Tinto",1
"2014","12","Salgadinho",1
"2014","12","Santa Teresinha",1
"2014","12","Santana de Mangueira",1
"2014","12","São Bentinho",1
"2014","12","São Domingos",1
"2014","12","São Domingos do Cariri",1
"2014","12","São Francisco",1
"2014","12","São João do Cariri",1
"2014","12","São João do Rio do Peixe",1
"2014","12","São José de Caiana",1
"2014","12","São José de Piranhas",1
"2014","12","São José dos Cordeiros",1
"2014","12","São José dos Ramos",1
"2014","12","Serra Redonda",1
"2014","12","Sobrado",1
"2014","12","Solânea",1
"2014","12","Sousa",1
"2014","12","Taperoá",1
"2014","12","Tavares",1
"2014","12","Teixeira",1
"2014","12","Tenório",1
"2014","12","Triunfo",1
"2014","12","Umbuzeiro",1
"2014","12","Várzea",1
"2014","12","Vieirópolis",1
"2014","12","Vista Serrana",1
"2014","12","Zabelê",1
"2015","12","Santa Rita",60
"2015","07","Santa Rita",56
"2015","08","Santa Rita",56
"2015","09","Santa Rita",56
"2015","10","Santa Rita",56
"2015","11","Santa Rita",56
"2015","03","Santa Rita",55
"2015","06","Santa Rita",55
"2015","02","Santa Rita",54
"2015","04","Santa Rita",54
"2015","05","Santa Rita",54
"2015","12","Cajazeiras",23
"2015","01","Cajazeiras",21
"2015","01","Santa Rita",21
"2015","02","Cajazeiras",21
"2015","03","Cajazeiras",21
"2015","04","Cajazeiras",21
"2015","05","Cajazeiras",21
"2015","06","Cajazeiras",21
"2015","07","Cajazeiras",21
"2015","08","Cajazeiras",21
"2015","09","Cajazeiras",21
"2015","10","Cajazeiras",21
"2015","11","Cajazeiras",21
"2015","01","Cabedelo",16
"2015","02","Cabedelo",16
"2015","03","Cabedelo",16
"2015","04","Cabedelo",16
"2015","05","Cabedelo",16
"2015","06","Cabedelo",16
"2015","07","Cabedelo",16
"2015","08","Cabedelo",16
"2015","09","Cabedelo",16
"2015","10","Cabedelo",16
"2015","11","Cabedelo",16
"2015","12","Cabedelo",16
"2015","12","Caaporã",15
"2015","08","Caaporã",11
"2015","09","Caaporã",11
"2015","10","Caaporã",11
"2015","11","Caaporã",11
"2015","01","Caaporã",6
"2015","02","Caaporã",6
"2015","03","Caaporã",6
"2015","04","Caaporã",6
"2015","05","Caaporã",6
"2015","06","Caaporã",6
"2015","07","Caaporã",6
"2015","01","Olivedos",5
"2015","01","São Vicente do Seridó",5
"2015","01","Sossêgo",5
"2015","02","Olivedos",5
"2015","02","Santo André",5
"2015","02","São Vicente do Seridó",5
"2015","02","Sossêgo",5
"2015","03","Olivedos",5
"2015","03","Santo André",5
"2015","03","São Vicente do Seridó",5
"2015","03","Sossêgo",5
"2015","04","Olivedos",5
"2015","04","Santo André",5
"2015","04","São Vicente do Seridó",5
"2015","04","Sossêgo",5
"2015","05","Olivedos",5
"2015","05","Santo André",5
"2015","05","São Vicente do Seridó",5
"2015","05","Sossêgo",5
"2015","06","Olivedos",5
"2015","06","Santo André",5
"2015","06","São Vicente do Seridó",5
"2015","06","Sossêgo",5
"2015","07","Olivedos",5
"2015","07","Santo André",5
"2015","07","São Vicente do Seridó",5
"2015","07","Sossêgo",5
"2015","08","Olivedos",5
"2015","08","Santo André",5
"2015","08","São Vicente do Seridó",5
"2015","08","Sossêgo",5
"2015","09","Santo André",5
"2015","09","São Vicente do Seridó",5
"2015","09","Sossêgo",5
"2015","10","Santo André",5
"2015","10","São Vicente do Seridó",5
"2015","10","Sossêgo",5
"2015","11","Santo André",5
"2015","11","São Vicente do Seridó",5
"2015","11","Sossêgo",5
"2015","12","Santo André",5
"2015","12","São Vicente do Seridó",5
"2015","12","Sossêgo",5
"2015","01","Bayeux",4
"2015","01","Fagundes",4
"2015","01","Santo André",4
"2015","02","Bayeux",4
"2015","02","Fagundes",4
"2015","03","Fagundes",4
"2015","04","Fagundes",4
"2015","05","Fagundes",4
"2015","06","Fagundes",4
"2015","07","Fagundes",4
"2015","08","Fagundes",4
"2015","09","Fagundes",4
"2015","09","Olivedos",4
"2015","10","Fagundes",4
"2015","10","Olivedos",4
"2015","10","Pitimbu",4
"2015","11","Fagundes",4
"2015","11","Olivedos",4
"2015","11","Pitimbu",4
"2015","12","Fagundes",4
"2015","12","Olivedos",4
"2015","12","Pedra Branca",4
"2015","12","Pitimbu",4
"2015","01","Alhandra",3
"2015","01","Boa Ventura",3
"2015","01","Esperança",3
"2015","01","Salgado de São Félix",3
"2015","02","Alhandra",3
"2015","02","Boa Ventura",3
"2015","02","Esperança",3
"2015","02","Lagoa Seca",3
"2015","02","Salgado de São Félix",3
"2015","03","Alhandra",3
"2015","03","Bayeux",3
"2015","03","Boa Ventura",3
"2015","03","Esperança",3
"2015","03","Lagoa Seca",3
"2015","03","Salgado de São Félix",3
"2015","04","Alhandra",3
"2015","04","Bayeux",3
"2015","04","Boa Ventura",3
"2015","04","Esperança",3
"2015","04","Lagoa Seca",3
"2015","04","Salgado de São Félix",3
"2015","05","Alhandra",3
"2015","05","Bayeux",3
"2015","05","Boa Ventura",3
"2015","05","Esperança",3
"2015","05","Lagoa Seca",3
"2015","05","Salgado de São Félix",3
"2015","06","Alhandra",3
"2015","06","Bayeux",3
"2015","06","Boa Ventura",3
"2015","06","Esperança",3
"2015","06","Lagoa Seca",3
"2015","06","Pedra Branca",3
"2015","06","Salgado de São Félix",3
"2015","07","Alhandra",3
"2015","07","Bayeux",3
"2015","07","Boa Ventura",3
"2015","07","Esperança",3
"2015","07","Lagoa Seca",3
"2015","07","Salgado de São Félix",3
"2015","08","Alhandra",3
"2015","08","Bayeux",3
"2015","08","Boa Ventura",3
"2015","08","Esperança",3
"2015","08","Lagoa Seca",3
"2015","08","Salgado de São Félix",3
"2015","09","Alhandra",3
"2015","09","Bayeux",3
"2015","09","Boa Ventura",3
"2015","09","Esperança",3
"2015","09","Lagoa Seca",3
"2015","09","Salgado de São Félix",3
"2015","10","Alhandra",3
"2015","10","Bayeux",3
"2015","10","Boa Ventura",3
"2015","10","Esperança",3
"2015","10","Lagoa Seca",3
"2015","10","Marcação",3
"2015","10","Salgado de São Félix",3
"2015","11","Bayeux",3
"2015","11","Boa Ventura",3
"2015","11","Esperança",3
"2015","11","Lagoa Seca",3
"2015","11","Salgado de São Félix",3
"2015","12","Bayeux",3
"2015","12","Boa Ventura",3
"2015","12","Caraúbas",3
"2015","12","Esperança",3
"2015","12","Lagoa Seca",3
"2015","12","Nova Olinda",3
"2015","12","Salgado de São Félix",3
"2015","01","Aparecida",2
"2015","01","Belém",2
"2015","01","Camalaú",2
"2015","01","Campina Grande",2
"2015","01","Conde",2
"2015","01","Cuité de Mamanguape",2
"2015","01","Frei Martinho",2
"2015","01","Itatuba",2
"2015","01","Lagoa Seca",2
"2015","01","Livramento",2
"2015","01","Mamanguape",2
"2015","01","Mari",2
"2015","01","Massaranduba",2
"2015","01","Nova Olinda",2
"2015","01","Parari",2
"2015","01","São José dos Cordeiros",2
"2015","01","São Mamede",2
"2015","01","São Sebastião do Umbuzeiro",2
"2015","01","Serra Branca",2
"2015","01","Soledade",2
"2015","01","Tacima",2
"2015","02","Aparecida",2
"2015","02","Bananeiras",2
"2015","02","Belém",2
"2015","02","Cacimbas",2
"2015","02","Camalaú",2
"2015","02","Campina Grande",2
"2015","02","Conde",2
"2015","02","Congo",2
"2015","02","Cuité de Mamanguape",2
"2015","02","Frei Martinho",2
"2015","02","Itatuba",2
"2015","02","Livramento",2
"2015","02","Mamanguape",2
"2015","02","Mari",2
"2015","02","Massaranduba",2
"2015","02","Nova Olinda",2
"2015","02","Parari",2
"2015","02","São José dos Cordeiros",2
"2015","02","São Mamede",2
"2015","02","São Sebastião do Umbuzeiro",2
"2015","02","Serra Branca",2
"2015","02","Soledade",2
"2015","02","Tacima",2
"2015","03","Aparecida",2
"2015","03","Bananeiras",2
"2015","03","Barra de Santana",2
"2015","03","Belém",2
"2015","03","Cacimbas",2
"2015","03","Camalaú",2
"2015","03","Campina Grande",2
"2015","03","Congo",2
"2015","03","Cuité de Mamanguape",2
"2015","03","Frei Martinho",2
"2015","03","Itatuba",2
"2015","03","Livramento",2
"2015","03","Mamanguape",2
"2015","03","Mari",2
"2015","03","Massaranduba",2
"2015","03","Nova Olinda",2
"2015","03","Parari",2
"2015","03","Pedra Branca",2
"2015","03","Riachão",2
"2015","03","São José dos Cordeiros",2
"2015","03","São Mamede",2
"2015","03","São Sebastião do Umbuzeiro",2
"2015","03","Serra Branca",2
"2015","03","Soledade",2
"2015","03","Tacima",2
"2015","04","Aparecida",2
"2015","04","Bananeiras",2
"2015","04","Barra de Santana",2
"2015","04","Belém",2
"2015","04","Cacimbas",2
"2015","04","Camalaú",2
"2015","04","Campina Grande",2
"2015","04","Caraúbas",2
"2015","04","Congo",2
"2015","04","Frei Martinho",2
"2015","04","Itatuba",2
"2015","04","Livramento",2
"2015","04","Mamanguape",2
"2015","04","Mari",2
"2015","04","Massaranduba",2
"2015","04","Nova Olinda",2
"2015","04","Parari",2
"2015","04","Riachão",2
"2015","04","São Mamede",2
"2015","04","São Sebastião do Umbuzeiro",2
"2015","04","Serra Branca",2
"2015","04","Soledade",2
"2015","04","Tacima",2
"2015","05","Aparecida",2
"2015","05","Bananeiras",2
"2015","05","Barra de Santana",2
"2015","05","Belém",2
"2015","05","Cacimbas",2
"2015","05","Camalaú",2
"2015","05","Campina Grande",2
"2015","05","Caraúbas",2
"2015","05","Congo",2
"2015","05","Frei Martinho",2
"2015","05","Itatuba",2
"2015","05","Livramento",2
"2015","05","Mamanguape",2
"2015","05","Mari",2
"2015","05","Massaranduba",2
"2015","05","Nova Olinda",2
"2015","05","Parari",2
"2015","05","Pedra Branca",2
"2015","05","Riachão",2
"2015","05","São Mamede",2
"2015","05","São Sebastião do Umbuzeiro",2
"2015","05","Serra Branca",2
"2015","05","Soledade",2
"2015","05","Tacima",2
"2015","06","Aparecida",2
"2015","06","Bananeiras",2
"2015","06","Barra de Santana",2
"2015","06","Belém",2
"2015","06","Cacimbas",2
"2015","06","Camalaú",2
"2015","06","Campina Grande",2
"2015","06","Caraúbas",2
"2015","06","Congo",2
"2015","06","Frei Martinho",2
"2015","06","Itatuba",2
"2015","06","Livramento",2
"2015","06","Mamanguape",2
"2015","06","Mari",2
"2015","06","Massaranduba",2
"2015","06","Nova Olinda",2
"2015","06","Parari",2
"2015","06","Riachão",2
"2015","06","São Mamede",2
"2015","06","São Sebastião do Umbuzeiro",2
"2015","06","Serra Branca",2
"2015","06","Soledade",2
"2015","06","Tacima",2
"2015","07","Aparecida",2
"2015","07","Bananeiras",2
"2015","07","Barra de Santana",2
"2015","07","Belém",2
"2015","07","Cacimbas",2
"2015","07","Camalaú",2
"2015","07","Campina Grande",2
"2015","07","Caraúbas",2
"2015","07","Congo",2
"2015","07","Frei Martinho",2
"2015","07","Itatuba",2
"2015","07","Livramento",2
"2015","07","Mamanguape",2
"2015","07","Mari",2
"2015","07","Massaranduba",2
"2015","07","Nova Olinda",2
"2015","07","Parari",2
"2015","07","Pedra Branca",2
"2015","07","Riachão",2
"2015","07","São Mamede",2
"2015","07","São Sebastião do Umbuzeiro",2
"2015","07","Serra Branca",2
"2015","07","Soledade",2
"2015","07","Tacima",2
"2015","08","Aparecida",2
"2015","08","Bananeiras",2
"2015","08","Barra de Santana",2
"2015","08","Belém",2
"2015","08","Cachoeira dos Índios",2
"2015","08","Cacimbas",2
"2015","08","Camalaú",2
"2015","08","Campina Grande",2
"2015","08","Caraúbas",2
"2015","08","Congo",2
"2015","08","Frei Martinho",2
"2015","08","Itaporanga",2
"2015","08","Itatuba",2
"2015","08","Lagoa",2
"2015","08","Livramento",2
"2015","08","Mamanguape",2
"2015","08","Mari",2
"2015","08","Massaranduba",2
"2015","08","Nova Olinda",2
"2015","08","Parari",2
"2015","08","Pedra Branca",2
"2015","08","Riachão",2
"2015","08","São Mamede",2
"2015","08","São Sebastião do Umbuzeiro",2
"2015","08","Serra Branca",2
"2015","08","Soledade",2
"2015","08","Tacima",2
"2015","09","Aparecida",2
"2015","09","Bananeiras",2
"2015","09","Barra de Santana",2
"2015","09","Belém",2
"2015","09","Cachoeira dos Índios",2
"2015","09","Cacimbas",2
"2015","09","Camalaú",2
"2015","09","Campina Grande",2
"2015","09","Caraúbas",2
"2015","09","Congo",2
"2015","09","Frei Martinho",2
"2015","09","Itaporanga",2
"2015","09","Itatuba",2
"2015","09","Livramento",2
"2015","09","Mamanguape",2
"2015","09","Mari",2
"2015","09","Massaranduba",2
"2015","09","Nova Olinda",2
"2015","09","Parari",2
"2015","09","Pedra Branca",2
"2015","09","Riachão",2
"2015","09","São Mamede",2
"2015","09","São Sebastião do Umbuzeiro",2
"2015","09","Serra Branca",2
"2015","09","Soledade",2
"2015","09","Tacima",2
"2015","10","Aparecida",2
"2015","10","Bananeiras",2
"2015","10","Barra de Santana",2
"2015","10","Belém",2
"2015","10","Cachoeira dos Índios",2
"2015","10","Cacimbas",2
"2015","10","Camalaú",2
"2015","10","Campina Grande",2
"2015","10","Caraúbas",2
"2015","10","Congo",2
"2015","10","Frei Martinho",2
"2015","10","Itaporanga",2
"2015","10","Itatuba",2
"2015","10","Juru",2
"2015","10","Livramento",2
"2015","10","Mamanguape",2
"2015","10","Mari",2
"2015","10","Massaranduba",2
"2015","10","Nova Olinda",2
"2015","10","Parari",2
"2015","10","Pedra Branca",2
"2015","10","Riachão",2
"2015","10","São Mamede",2
"2015","10","São Sebastião do Umbuzeiro",2
"2015","10","Serra Branca",2
"2015","10","Soledade",2
"2015","10","Tacima",2
"2015","11","Aparecida",2
"2015","11","Bananeiras",2
"2015","11","Barra de Santana",2
"2015","11","Belém",2
"2015","11","Cachoeira dos Índios",2
"2015","11","Cacimbas",2
"2015","11","Camalaú",2
"2015","11","Campina Grande",2
"2015","11","Caraúbas",2
"2015","11","Catingueira",2
"2015","11","Congo",2
"2015","11","Frei Martinho",2
"2015","11","Itaporanga",2
"2015","11","Itatuba",2
"2015","11","Lagoa",2
"2015","11","Livramento",2
"2015","11","Mamanguape",2
"2015","11","Mari",2
"2015","11","Massaranduba",2
"2015","11","Nova Olinda",2
"2015","11","Parari",2
"2015","11","Pedra Branca",2
"2015","11","Riachão",2
"2015","11","São Mamede",2
"2015","11","São Sebastião do Umbuzeiro",2
"2015","11","Serra Branca",2
"2015","11","Soledade",2
"2015","11","Tacima",2
"2015","12","Aguiar",2
"2015","12","Aparecida",2
"2015","12","Bananeiras",2
"2015","12","Barra de Santana",2
"2015","12","Belém",2
"2015","12","Cachoeira dos Índios",2
"2015","12","Cacimbas",2
"2015","12","Camalaú",2
"2015","12","Campina Grande",2
"2015","12","Congo",2
"2015","12","Frei Martinho",2
"2015","12","Itaporanga",2
"2015","12","Itatuba",2
"2015","12","Livramento",2
"2015","12","Mamanguape",2
"2015","12","Mari",2
"2015","12","Massaranduba",2
"2015","12","Parari",2
"2015","12","Riachão",2
"2015","12","Santa Teresinha",2
"2015","12","São José de Caiana",2
"2015","12","São Mamede",2
"2015","12","São Sebastião do Umbuzeiro",2
"2015","12","Serra Branca",2
"2015","12","Soledade",2
"2015","12","Tacima",2
"2015","01","Aguiar",1
"2015","01","Alagoinha",1
"2015","01","Alcantil",1
"2015","01","Algodão de Jandaíra",1
"2015","01","Amparo",1
"2015","01","Arara",1
"2015","01","Araruna",1
"2015","01","Areia",1
"2015","01","Areia de Baraúnas",1
"2015","01","Areial",1
"2015","01","Aroeiras",1
"2015","01","Bananeiras",1
"2015","01","Barra de Santa Rosa",1
"2015","01","Barra de Santana",1
"2015","01","Barra de São Miguel",1
"2015","01","Belém do Brejo do Cruz",1
"2015","01","Bernardino Batista",1
"2015","01","Boa Vista",1
"2015","01","Bom Jesus",1
"2015","01","Bom Sucesso",1
"2015","01","Bonito de Santa Fé",1
"2015","01","Boqueirão",1
"2015","01","Brejo dos Santos",1
"2015","01","Cabaceiras",1
"2015","01","Cachoeira dos Índios",1
"2015","01","Cacimba de Dentro",1
"2015","01","Cacimbas",1
"2015","01","Cajazeirinhas",1
"2015","01","Caldas Brandão",1
"2015","01","Capim",1
"2015","01","Caraúbas",1
"2015","01","Carrapateira",1
"2015","01","Catingueira",1
"2015","01","Condado",1
"2015","01","Congo",1
"2015","01","Coxixola",1
"2015","01","Cuitegi",1
"2015","01","Curral de Cima",1
"2015","01","Curral Velho",1
"2015","01","Diamante",1
"2015","01","Dona Inês",1
"2015","01","Gado Bravo",1
"2015","01","Guarabira",1
"2015","01","Igaracy",1
"2015","01","Ingá",1
"2015","01","Jericó",1
"2015","01","João Pessoa",1
"2015","01","Juazeirinho",1
"2015","01","Junco do Seridó",1
"2015","01","Juru",1
"2015","01","Lagoa",1
"2015","01","Lagoa de Dentro",1
"2015","01","Logradouro",1
"2015","01","Lucena",1
"2015","01","Mãe d'Água",1
"2015","01","Marcação",1
"2015","01","Mataraca",1
"2015","01","Mato Grosso",1
"2015","01","Maturéia",1
"2015","01","Mogeiro",1
"2015","01","Montadas",1
"2015","01","Monteiro",1
"2015","01","Ouro Velho",1
"2015","01","Passagem",1
"2015","01","Patos",1
"2015","01","Paulista",1
"2015","01","Pedro Régis",1
"2015","01","Picuí",1
"2015","01","Pilões",1
"2015","01","Pilõezinhos",1
"2015","01","Pirpirituba",1
"2015","01","Pitimbu",1
"2015","01","Princesa Isabel",1
"2015","01","Remígio",1
"2015","01","Riachão",1
"2015","01","Riachão do Poço",1
"2015","01","Rio Tinto",1
"2015","01","Salgadinho",1
"2015","01","Santa Cruz",1
"2015","01","Santa Teresinha",1
"2015","01","Santana de Mangueira",1
"2015","01","São Bento",1
"2015","01","São Domingos",1
"2015","01","São Domingos do Cariri",1
"2015","01","São Francisco",1
"2015","01","São João do Tigre",1
"2015","01","São José de Caiana",1
"2015","01","São José de Piranhas",1
"2015","01","Sapé",1
"2015","01","Serra Redonda",1
"2015","01","Sobrado",1
"2015","01","Solânea",1
"2015","01","Sousa",1
"2015","01","Taperoá",1
"2015","01","Tavares",1
"2015","01","Teixeira",1
"2015","01","Tenório",1
"2015","01","Umbuzeiro",1
"2015","01","Várzea",1
"2015","01","Vieirópolis",1
"2015","01","Vista Serrana",1
"2015","01","Zabelê",1
"2015","02","Aguiar",1
"2015","02","Alagoa Grande",1
"2015","02","Alagoinha",1
"2015","02","Alcantil",1
"2015","02","Algodão de Jandaíra",1
"2015","02","Amparo",1
"2015","02","Arara",1
"2015","02","Araruna",1
"2015","02","Areia",1
"2015","02","Areia de Baraúnas",1
"2015","02","Areial",1
"2015","02","Aroeiras",1
"2015","02","Barra de Santa Rosa",1
"2015","02","Barra de Santana",1
"2015","02","Barra de São Miguel",1
"2015","02","Belém do Brejo do Cruz",1
"2015","02","Bernardino Batista",1
"2015","02","Boa Vista",1
"2015","02","Bom Jesus",1
"2015","02","Bom Sucesso",1
"2015","02","Bonito de Santa Fé",1
"2015","02","Boqueirão",1
"2015","02","Brejo dos Santos",1
"2015","02","Cabaceiras",1
"2015","02","Cachoeira dos Índios",1
"2015","02","Cacimba de Dentro",1
"2015","02","Cajazeirinhas",1
"2015","02","Caldas Brandão",1
"2015","02","Capim",1
"2015","02","Caraúbas",1
"2015","02","Carrapateira",1
"2015","02","Casserengue",1
"2015","02","Catingueira",1
"2015","02","Condado",1
"2015","02","Coxixola",1
"2015","02","Cuitegi",1
"2015","02","Curral de Cima",1
"2015","02","Curral Velho",1
"2015","02","Diamante",1
"2015","02","Dona Inês",1
"2015","02","Gado Bravo",1
"2015","02","Guarabira",1
"2015","02","Gurjão",1
"2015","02","Igaracy",1
"2015","02","Ingá",1
"2015","02","Jericó",1
"2015","02","João Pessoa",1
"2015","02","Juazeirinho",1
"2015","02","Junco do Seridó",1
"2015","02","Juru",1
"2015","02","Lagoa",1
"2015","02","Lagoa de Dentro",1
"2015","02","Logradouro",1
"2015","02","Lucena",1
"2015","02","Mãe d'Água",1
"2015","02","Marcação",1
"2015","02","Marizópolis",1
"2015","02","Mataraca",1
"2015","02","Mato Grosso",1
"2015","02","Maturéia",1
"2015","02","Mogeiro",1
"2015","02","Montadas",1
"2015","02","Monteiro",1
"2015","02","Nova Floresta",1
"2015","02","Ouro Velho",1
"2015","02","Passagem",1
"2015","02","Patos",1
"2015","02","Paulista",1
"2015","02","Pedro Régis",1
"2015","02","Piancó",1
"2015","02","Picuí",1
"2015","02","Pilões",1
"2015","02","Pilõezinhos",1
"2015","02","Pirpirituba",1
"2015","02","Pitimbu",1
"2015","02","Princesa Isabel",1
"2015","02","Remígio",1
"2015","02","Riachão",1
"2015","02","Riachão do Poço",1
"2015","02","Rio Tinto",1
"2015","02","Salgadinho",1
"2015","02","Santa Cruz",1
"2015","02","Santa Teresinha",1
"2015","02","Santana de Mangueira",1
"2015","02","São Bento",1
"2015","02","São Domingos",1
"2015","02","São Domingos do Cariri",1
"2015","02","São Francisco",1
"2015","02","São João do Tigre",1
"2015","02","São José de Caiana",1
"2015","02","São José de Piranhas",1
"2015","02","Sapé",1
"2015","02","Serra Redonda",1
"2015","02","Serraria",1
"2015","02","Sobrado",1
"2015","02","Solânea",1
"2015","02","Sousa",1
"2015","02","Taperoá",1
"2015","02","Tavares",1
"2015","02","Teixeira",1
"2015","02","Tenório",1
"2015","02","Umbuzeiro",1
"2015","02","Várzea",1
"2015","02","Vieirópolis",1
"2015","02","Vista Serrana",1
"2015","02","Zabelê",1
"2015","03","Aguiar",1
"2015","03","Alagoa Grande",1
"2015","03","Alagoinha",1
"2015","03","Alcantil",1
"2015","03","Algodão de Jandaíra",1
"2015","03","Amparo",1
"2015","03","Arara",1
"2015","03","Araruna",1
"2015","03","Areia",1
"2015","03","Areia de Baraúnas",1
"2015","03","Areial",1
"2015","03","Aroeiras",1
"2015","03","Barra de Santa Rosa",1
"2015","03","Barra de São Miguel",1
"2015","03","Belém do Brejo do Cruz",1
"2015","03","Bernardino Batista",1
"2015","03","Boa Vista",1
"2015","03","Bom Jesus",1
"2015","03","Bom Sucesso",1
"2015","03","Bonito de Santa Fé",1
"2015","03","Boqueirão",1
"2015","03","Brejo dos Santos",1
"2015","03","Cabaceiras",1
"2015","03","Cachoeira dos Índios",1
"2015","03","Cacimba de Dentro",1
"2015","03","Cajazeirinhas",1
"2015","03","Caldas Brandão",1
"2015","03","Capim",1
"2015","03","Caraúbas",1
"2015","03","Carrapateira",1
"2015","03","Casserengue",1
"2015","03","Catingueira",1
"2015","03","Condado",1
"2015","03","Conde",1
"2015","03","Coxixola",1
"2015","03","Cuitegi",1
"2015","03","Curral de Cima",1
"2015","03","Curral Velho",1
"2015","03","Diamante",1
"2015","03","Guarabira",1
"2015","03","Gurjão",1
"2015","03","Igaracy",1
"2015","03","Jericó",1
"2015","03","João Pessoa",1
"2015","03","Juazeirinho",1
"2015","03","Junco do Seridó",1
"2015","03","Juru",1
"2015","03","Lagoa",1
"2015","03","Lagoa de Dentro",1
"2015","03","Logradouro",1
"2015","03","Lucena",1
"2015","03","Mãe d'Água",1
"2015","03","Manaíra",1
"2015","03","Marcação",1
"2015","03","Marizópolis",1
"2015","03","Mataraca",1
"2015","03","Mato Grosso",1
"2015","03","Maturéia",1
"2015","03","Mogeiro",1
"2015","03","Montadas",1
"2015","03","Monteiro",1
"2015","03","Nova Floresta",1
"2015","03","Ouro Velho",1
"2015","03","Passagem",1
"2015","03","Patos",1
"2015","03","Paulista",1
"2015","03","Pedro Régis",1
"2015","03","Piancó",1
"2015","03","Picuí",1
"2015","03","Pilões",1
"2015","03","Pilõezinhos",1
"2015","03","Pirpirituba",1
"2015","03","Pitimbu",1
"2015","03","Princesa Isabel",1
"2015","03","Remígio",1
"2015","03","Riachão do Poço",1
"2015","03","Rio Tinto",1
"2015","03","Salgadinho",1
"2015","03","Santa Cruz",1
"2015","03","Santa Inês",1
"2015","03","Santa Teresinha",1
"2015","03","Santana de Mangueira",1
"2015","03","São Bento",1
"2015","03","São Domingos",1
"2015","03","São Domingos do Cariri",1
"2015","03","São Francisco",1
"2015","03","São João do Cariri",1
"2015","03","São João do Tigre",1
"2015","03","São José de Caiana",1
"2015","03","São José de Piranhas",1
"2015","03","Sapé",1
"2015","03","Serra Redonda",1
"2015","03","Serraria",1
"2015","03","Sobrado",1
"2015","03","Solânea",1
"2015","03","Sousa",1
"2015","03","Taperoá",1
"2015","03","Tavares",1
"2015","03","Teixeira",1
